time,wave,bottom_dstress,bottom_impedance_velocity,main_top_vx,main_top_vy,main_top_ax,main_top_tau_xy,left_ff_top_vx,left_ff_top_vy,left_ff_top_ax,left_ff_top_tau_xy,right_ff_top_vx,right_ff_top_vy,right_ff_top_ax,right_ff_top_tau_xy,base_vx,base_vy,base_ax,base_tau_xy
0.007072530974620038,0.6326845414724184,0.6326845414724184,0.06326845414724185,-0.0031196168776340366,-0.00077847591251248,-2.7657221925170807,-0.1010511472745368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012743265882648767,6.292070954613626e-05,-1.388650982777358,-0.08948741435892843
0.007216868341449018,0.5884800127823274,0.5884800127823274,0.058848001278232746,-0.0037280514259641477,-0.0009054283637148674,-4.21536405781202,-0.08188460352207137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012874598246975203,0.00010197991985278526,-0.9098985745115302,-0.09151400262474246
0.007361205708277998,0.5435482658085729,0.5435482658085729,0.05435482658085729,-0.004212584646393173,-0.0004661062131958223,-3.3569492853720306,-0.06849489700828122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01281522181346332,0.00012013300193715657,0.4113725698088784,-0.0897209119855837
0.007505543075106978,0.4982585951171113,0.4982585951171113,0.04982585951171113,-0.00427048210246053,-0.00012664514406066283,-0.4011258992687425,-0.06117134867444155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012480856344144106,3.619562533663502e-05,2.3165551420609654,-0.08556632628808108
0.007649880441935958,0.4529832370532169,0.4529832370532169,0.04529832370532169,-0.0038143814671866907,-0.00024264886713066595,3.1599622834622973,-0.05616496591529522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011937793090853275,-0.00010906173264234355,3.762457811318441,-0.08159091063001045
0.007794217808764938,0.4080943103265073,0.4080943103265073,0.04080943103265073,-0.0029806675597198705,-0.0003938017976943933,5.7761474092475105,-0.04925601156599416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346313706380288,-0.00015079907748524732,4.097895073656216,-0.0789280350170313
0.00793855517559392,0.3639607575628144,0.3639607575628144,0.03639607575628144,-0.0020152095856294933,-1.8364430551760804e-05,6.688898344905385,-0.039089628706001904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010807233135143389,-2.9799198608408993e-06,3.734864942323834,-0.07648671293636455
0.008082892542422901,0.32094531296033246,0.32094531296033246,0.03209453129603325,-0.0011591147327334695,0.0006876953040882355,5.931207363027266,-0.027615099775685974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010285540274989997,0.0001915245259338328,3.614399178914773,-0.0724241405763445
0.008227229909251883,0.2794015209729016,0.2794015209729016,0.02794015209729016,-0.0005812822218287365,0.0008488783032510653,4.003346628800417,-0.01788953799790464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009688300412794091,0.0001955537722574681,4.137804889454208,-0.0661132821554415
0.008371567276080865,0.23967083052391042,0.23967083052391042,0.023967083052391043,-0.0003220720194049791,-1.934166654881048e-05,1.7958634560022346,-0.011697545585398665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008995540108006737,-3.3942684183428094e-05,4.799590847518867,-0.058459512778963024
0.008515904642909846,0.20207978863351062,0.20207978863351062,0.020207978863351062,-0.0002485111518293224,-0.0012587668620278511,0.5096453481988165,-0.00897182987683688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00828667077555319,-0.0002655896285514135,4.911197620041462,-0.05043489893020668
0.008660242009738828,0.16693735652475156,0.16693735652475156,0.016693735652475155,-0.00010851239817041033,-0.00165150475083176,0.9699411644719123,-0.008806603125369385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007632158774153181,-0.0002497267834100263,4.534598460393898,-0.041760066583830247
0.00880457937656781,0.13453237026759157,0.13453237026759157,0.013453237026759157,0.0002672107686418137,-0.0007410416752731521,2.6030900733931226,-0.010422292207297046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006982615994984408,-1.2320462732069205e-05,4.500170631063153,-0.03144239365084934
0.008948916743396792,0.10513116683178197,0.10513116683178197,0.010513116683178197,0.0007534951088940944,0.0006461583470545009,3.3690814162382168,-0.0130656384539904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006197804546424704,0.000179747577739911,5.437340764914942,-0.019645531180355648
0.009093254110225773,0.07897539506012813,0.07897539506012813,0.007897539506012814,0.0009579881084431844,0.0012966802210783513,1.416771027778162,-0.015436921480241414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005201455935205822,0.00014445509101636782,6.902915254089447,-0.008671621534452584
0.009237591477054755,0.05628002955375783,0.05628002955375783,0.005628002955375783,0.0005574512705883807,0.0008742048312309456,-2.7750044680348105,-0.015841963415613204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004098859810912197,-7.309239467213502e-06,7.639020639749082,-0.0016442683477504055
0.009381928843883737,0.03723160379330287,0.03723160379330287,0.0037231603793302873,-0.0003362188344010224,0.00011401994150740282,-6.1915367075268115,-0.013268539478201023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031211677668016077,-4.301639997495494e-05,6.773658586061144,4.55273739736568e-05
0.009526266210712718,0.021986677017990786,0.021986677017990786,0.0021986677017990786,-0.0011834591889711976,-0.00016690594326428598,-5.869861513921263,-0.008301235336027073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002437699103965704,6.984696218415475e-05,4.735216374327463,-0.0019726888495010873
0.0096706035775417,0.010670547463383195,0.010670547463383195,0.0010670547463383195,-0.0014743515328932207,1.7045580824698434e-05,-2.0153640759339,-0.002790861626775851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002014633371989656,0.00012124846139061903,2.9310894418443816,-0.00435717453531303
0.009814940944370682,0.0033762225336794183,0.0033762225336794183,0.00033762225336794185,-0.0012184059669632355,2.8875943288696838e-05,1.7732453594864495,0.0015152781312104079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016500748832277731,-3.9369943354027e-05,2.5257388074276745,-0.004751674391928366
0.009959278311199663,0.0001636543727484563,0.0001636543727484563,1.636543727484563e-05,-0.0009411680242670447,-0.00045287656045384057,1.9207634778641658,0.004096533174808469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011382294136725217,-0.0002578956979974401,3.5461743608064573,-0.0034226846662642895
0.010103615678028645,0.0,0.0,0.0,-0.0011342054058842812,-0.0009922752508301194,-1.3374040683862345,0.005588713485914031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004347927367813417,-0.00023859444271526333,4.873559025949585,-0.0026043018159807516
0.010247953044857627,0.0,0.0,0.0,-0.0017002580255924473,-0.0009497982834802424,-3.9217330352080912,0.006874459888154666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022944173938445193,6.3220425316089e-05,4.601957835026965,-0.004341584466736321
0.010392290411686609,0.0,0.0,0.0,-0.0019924593180745058,-0.0002679724724617191,-2.0244327501711563,0.008433948393645025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006293497051451768,0.0003296743700435609,2.7706475083098634,-0.008823317383516209
0.01053662777851559,0.0,0.0,0.0,-0.0014484067859596129,0.0004822261543925588,3.7693117455822382,0.010458818431925344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006947540951305714,0.00023738348438954426,0.45313553532460554,-0.014690100339277142
0.010680965145344572,0.0,0.0,0.0,-0.000180982035078615,0.0007672636360114807,8.780988448976677,0.01312813270359184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048777191803599446,-0.00013116029070187995,-1.434016579641639,-0.020133810891897405
0.010825302512173554,0.0,0.0,0.0,0.0010896569010745013,0.0005943499031751976,8.803257008690164,0.01627259687851004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012392156995248916,-0.0003477095634239201,-2.520832658078166,-0.023508095006937593
0.010969639879002535,0.0,0.0,0.0,0.0016955396651553902,0.00030957025830742347,4.197684753379004,0.01866199145872623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002603771293946847,-0.000137026977487699,-2.662503188121137,-0.023376631240429706
0.011113977245831517,0.0,0.0,0.0,0.0015923400575598562,9.912925978442689e-05,-0.7149888477445356,0.01806436490012465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004905168854032825,0.00027524335498424127,-1.5944572155128693,-0.018834530131098193
0.011258314612660499,0.0,0.0,0.0,0.0012822283687832657,-0.00011381426909014525,-2.148519787977196,0.012729904125314884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003773755185034976,0.00040399799048793724,0.7838674723354245,-0.010422325758786665
0.01140265197948948,0.0,0.0,0.0,0.0012309247320114874,-0.00034761801280964777,-0.355442515676245,0.003333955765572666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016517846231383862,7.039710545502211e-05,3.7589294632219663,-0.0007083576042640764
0.011546989346318462,0.0,0.0,0.0,0.001427585798830593,-0.0003960692520285534,1.3625097307762275,-0.006573793641413442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009911394320395194,-0.0003767592824089731,5.722433406342527,0.006639284515007469
0.011691326713147444,0.0,0.0,0.0,0.0015113189345009389,-0.00011188949042553243,0.580120986754298,-0.012583257914066039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001732977492837886,-0.0004531146501330284,5.139611987499635,0.00912365080601047
0.011835664079976426,0.0,0.0,0.0,0.0012333730587033968,0.0002870946484360871,-1.9256681890758514,-0.012595579258615654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020028335243332746,-8.602164960953626e-05,1.8696200258047364,0.007264936119781463
0.011980001446805407,0.0,0.0,0.0,0.0006975241992605209,0.0004037476551415327,-3.7124749551360257,-0.008484864182245396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016493131919525011,0.0003190937709639496,-2.44926411051715,0.004256577348710832
0.01212433881363439,0.0,0.0,0.0,0.00015649467267793963,0.0001547678739954895,-3.748367719799272,-0.004651490533381631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008570982347319761,0.0003514899326248997,-5.488633848774461,0.003513115980858907
0.012268676180463371,0.0,0.0,0.0,-0.00030814647140996974,-0.00010715209195684145,-3.2191327463971264,-0.004550682778217101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3082628636289706e-06,3.9076106933557525e-05,-5.92909508237275,0.006124229093990194
0.012413013547292353,0.0,0.0,0.0,-0.0007964566850561324,-6.001297875200633e-05,-3.383117098323801,-0.00809802721900063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006170460832374345,-0.00023525979529092644,-4.284090528225593,0.010310458810562318
0.012557350914121334,0.0,0.0,0.0,-0.001305458201492973,0.00014232821405012392,-3.5264708482587985,-0.01206884424010377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009324135711424209,-0.00019815151710675627,-2.1849330830501423,0.013126521787096876
0.012701688280950316,0.0,0.0,0.0,-0.0015724728788091044,8.668119937194558e-05,-1.8499345192607268,-0.01294394522921276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010628411664554695,3.819749475748036e-05,-0.9036301422041733,0.012716735969887328
0.012846025647779298,0.0,0.0,0.0,-0.0013240528320188124,-0.0002715954198814802,1.7211069610590357,-0.009602874464204346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011358665826053846,0.00017553743227299393,-0.5059356267489578,0.009221103802665186
0.01299036301460828,0.0,0.0,0.0,-0.0006754927596479213,-0.0004489058010643543,4.493362229195564,-0.003671200525013128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011739838648054256,0.0001025100435783649,-0.26408464445110913,0.003956174969040585
0.013134700381437261,0.0,0.0,0.0,-0.00016627818118052055,-6.143403148280956e-05,3.527946987357364,0.002352712200974813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011278032184931467,-2.3611088539032674e-05,0.3199493473301069,-0.001917954051679291
0.013279037748266243,0.0,0.0,0.0,-0.0002859680798357517,0.0005350096393206474,-0.8292370942103017,0.00713486113276093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000982101539514334,-3.471701656670169e-05,1.0094522449716534,-0.00789297332419111
0.013423375115095225,0.0,0.0,0.0,-0.0009474848288591456,0.0005237732469016977,-4.5831288429086605,0.010863385632764434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000799296726959478,2.7345967381256084e-05,1.2665106518913603,-0.013600701757552191
0.013567712481924206,0.0,0.0,0.0,-0.0014952906515859137,-0.0003680508885583705,-3.7953153418396255,0.01400323226319468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006541782418940912,8.023719102262668e-06,1.0054117534049973,-0.018219476610270534
0.013712049848753188,0.0,0.0,0.0,-0.0013014192530284192,-0.0013572818882439908,1.3431823152711608,0.016105065234649104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005411429438258581,-0.00010968046699439783,0.7831326048933892,-0.02063837928211753
0.01385638721558217,0.0,0.0,0.0,-0.0003680785323373913,-0.0013390294231468678,6.466383177108237,0.01604311375957963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003624250530167739,-0.00016107194262639926,1.2381955881240252,-0.02024238448677291
0.014000724582411151,0.0,0.0,0.0,0.000677076509386046,-0.00012058097953142757,7.241056593209092,0.013372843003822223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.497426439716628e-05,-2.5809264747249497e-05,2.407213019420571,-0.01747646853021475
0.014145061949240133,0.0,0.0,0.0,0.0011862391255630727,0.001286295119475086,3.527586981549335,0.009251634022700154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005079495483509686,0.00018409827964115284,3.6229274805028258,-0.01361331413263682
0.014289399316069115,0.0,0.0,0.0,0.0010773417637335453,0.0017048719432508836,-0.7544641018604323,0.005815252197775212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010915925202869144,0.00023660298268434704,4.043602739597403,-0.009966339019987072
0.014433736682898097,0.0,0.0,0.0,0.000823235120505213,0.0009856757751264685,-1.7605049115896012,0.004499748142620672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156154851791766,5.929384316513339e-05,3.2559551830232114,-0.007235310255015085
0.014578074049727078,0.0,0.0,0.0,0.0009018659992703905,4.9109352526604064e-06,0.5447714648857587,0.004865442579843597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017702108399524278,-0.00016728037100608925,1.4456569814107918,-0.005379170552296572
0.01472241141655606,0.0,0.0,0.0,0.0013057724682220384,-0.00043052830394191754,2.798349989509071,0.004986616095839672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016488244330507616,-0.00021915681594473447,-0.8409908644480889,-0.003859665495002129
0.014866748783385042,0.0,0.0,0.0,0.0015996009289886046,-0.00039705448584991774,2.035706118393508,0.0030108719033331306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012196019759862114,-7.843609674945015e-05,-2.973744543733536,-0.001931557889592901
0.015011086150214023,0.0,0.0,0.0,0.0015729425701287664,-0.0003925430942381522,-0.1846947844865734,0.0010398558063121526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009205705417698049,9.694539783189164e-06,-2.071753425921329,-0.0005899153347721641
